Vcell	Icell	time
4.101440	0.400000	62.793000
4.099650	0.400000	62.826500
4.099650	0.410000	62.860333
4.099650	0.400000	62.894167
4.099650	0.400000	62.928000
4.102030	0.390000	62.961667
4.101140	0.400000	62.995500
4.102630	0.390000	63.029167
4.099650	0.400000	63.063000
4.098170	0.410000	63.096667
4.099650	0.400000	63.130500
4.102030	0.400000	63.164333
4.102920	0.380000	63.198167
4.099950	0.400000	63.231833
4.103810	0.390000	63.265500
4.100250	0.400000	63.299167
4.099650	0.400000	63.333167
4.099950	0.400000	63.367000
4.099950	0.400000	63.400833
4.100250	0.400000	63.434667
4.100250	0.400000	63.468500
4.100250	0.390000	63.502333
4.099950	0.390000	63.536167
4.099950	0.400000	63.569833
4.099060	0.400000	63.603500
4.100840	0.390000	63.637333
4.100250	0.390000	63.670833
4.099650	0.400000	63.704667
4.099350	0.400000	63.738500
4.099350	0.400000	63.772167
4.100840	0.390000	63.806000
4.099650	0.390000	63.839667
4.099650	0.390000	63.873500
4.099650	0.390000	63.907500
4.099950	0.390000	63.941167
4.099950	0.390000	63.974833
4.099650	0.390000	64.008500
4.099650	0.390000	64.042500
4.099650	0.390000	64.076167
4.099650	0.380000	64.110000
4.099950	0.390000	64.143833
4.099950	0.390000	64.177500
4.099950	0.390000	64.211333
4.102330	0.380000	64.245000
4.099950	0.380000	64.278667
4.099650	0.390000	64.312333
4.100250	0.390000	64.346000
4.100250	0.390000	64.379833
4.099950	0.390000	64.413500
4.101140	0.380000	64.447167
4.099950	0.380000	64.481000
4.100840	0.370000	64.514833
4.098760	0.380000	64.548500
4.100540	0.370000	64.582333
4.101440	0.370000	64.615833
4.100540	0.370000	64.649500
4.099060	0.380000	64.683333
4.100540	0.370000	64.717167
4.098460	0.380000	64.750667
4.098460	0.380000	64.784333
4.099650	0.370000	64.818000
4.099350	0.370000	64.851500
4.099350	0.370000	64.885333
4.099950	0.370000	64.919167
4.100840	0.370000	64.953000
4.100250	0.370000	64.986833
4.099650	0.380000	65.020500
4.099650	0.360000	65.054167
4.100840	0.360000	65.088000
4.099350	0.370000	65.121833
4.099350	0.360000	65.155500
4.100540	0.360000	65.189333
4.099650	0.360000	65.223000
4.100540	0.360000	65.256833
4.099650	0.360000	65.290667
4.099060	0.360000	65.324500
4.099650	0.370000	65.358167
4.100840	0.360000	65.392000
4.099650	0.360000	65.425667
4.102030	0.350000	65.459333
4.100250	0.360000	65.493167
4.097570	0.370000	65.526833
4.099650	0.360000	65.560667
4.101140	0.360000	65.594500
4.099350	0.360000	65.628333
4.099060	0.360000	65.662167
4.099650	0.360000	65.695833
4.099650	0.360000	65.729667
4.099650	0.360000	65.763333
4.099650	0.360000	65.797000
4.099350	0.360000	65.830833
4.099950	0.360000	65.864500
4.099650	0.360000	65.898333
4.099650	0.360000	65.932167
4.099650	0.360000	65.966000
4.099650	0.360000	65.999667
4.099650	0.350000	66.033333
4.099950	0.350000	66.067167
4.099950	0.350000	66.101000
4.099650	0.360000	66.134833
4.099650	0.360000	66.168667
4.099350	0.350000	66.202333
4.099650	0.350000	66.236167
4.100540	0.350000	66.269833
4.100540	0.350000	66.303500
4.100250	0.360000	66.337333
4.099650	0.350000	66.371000
4.099650	0.350000	66.404833
4.099950	0.350000	66.438667
4.099350	0.350000	66.472500
4.100250	0.350000	66.506333
4.099650	0.350000	66.540000
4.100540	0.350000	66.573667
4.099650	0.350000	66.607500
4.099950	0.350000	66.641333
4.099650	0.350000	66.675000
4.099650	0.350000	66.708833
4.099650	0.350000	66.742667
4.100840	0.340000	66.776167
4.101730	0.340000	66.810000
4.099650	0.350000	66.843833
4.099650	0.350000	66.877500
4.101440	0.340000	66.911333
4.101440	0.340000	66.945000
4.099950	0.350000	66.978833
4.099650	0.350000	67.012500
4.099650	0.340000	67.046333
4.099350	0.340000	67.080167
4.102330	0.340000	67.113833
4.099650	0.350000	67.147500
4.102330	0.330000	67.181333
4.099950	0.350000	67.215000
4.099350	0.350000	67.248667
4.099650	0.350000	67.282333
4.103520	0.320000	67.316167
4.103520	0.320000	67.350000
4.099950	0.340000	67.383833
4.099650	0.350000	67.417667
4.103810	0.330000	67.451333
4.100250	0.340000	67.485167
4.100250	0.340000	67.518833
4.100250	0.340000	67.552833
4.099350	0.340000	67.586500
4.099950	0.340000	67.620333
4.100840	0.330000	67.654167
4.100250	0.340000	67.688000
4.099650	0.340000	67.721833
4.099650	0.340000	67.755500
4.100250	0.340000	67.789167
4.100250	0.340000	67.823000
4.100840	0.330000	67.856667
4.099650	0.340000	67.890333
4.099650	0.330000	67.924333
4.100540	0.340000	67.958167
4.101440	0.330000	67.991833
4.100540	0.330000	68.025667
4.099950	0.330000	68.059167
4.099650	0.330000	68.092833
4.099650	0.330000	68.126667
4.099060	0.330000	68.160500
4.099650	0.340000	68.194333
4.100250	0.330000	68.228000
4.099950	0.330000	68.261833
4.099950	0.330000	68.295500
4.099650	0.340000	68.329333
4.099650	0.340000	68.363000
4.099950	0.340000	68.396833
4.098460	0.330000	68.430333
4.099950	0.340000	68.464167
4.099950	0.330000	68.498000
4.099650	0.330000	68.531667
4.099650	0.340000	68.565500
4.099950	0.330000	68.599167
4.099650	0.330000	68.633000
4.099950	0.340000	68.666500
4.098460	0.330000	68.700500
4.099650	0.340000	68.734167
4.099950	0.340000	68.768000
4.099650	0.320000	68.801833
4.099950	0.330000	68.835500
4.100250	0.330000	68.869333
4.099350	0.330000	68.903333
4.099950	0.320000	68.937000
4.100250	0.320000	68.970667
4.099060	0.320000	69.004333
4.099950	0.320000	69.038167
4.098170	0.320000	69.071833
4.100250	0.320000	69.105500
4.100540	0.320000	69.139167
4.099650	0.320000	69.172667
4.100540	0.320000	69.206333
4.100840	0.310000	69.240000
4.100540	0.320000	69.273833
4.099950	0.320000	69.307667
4.098460	0.320000	69.341500
4.100250	0.320000	69.375333
4.100540	0.320000	69.409000
4.100250	0.310000	69.442667
4.100840	0.310000	69.476333
4.100250	0.320000	69.510167
4.099350	0.320000	69.543833
4.100250	0.310000	69.577500
4.100840	0.310000	69.611167
4.099950	0.310000	69.645000
4.099350	0.320000	69.678833
4.100250	0.310000	69.712667
4.099650	0.320000	69.746333
4.101140	0.300000	69.780167
4.100540	0.300000	69.813833
4.099350	0.310000	69.847833
4.099650	0.310000	69.881500
4.099350	0.310000	69.915167
4.101140	0.300000	69.949000
4.099350	0.310000	69.982667
4.100540	0.300000	70.016500
4.099350	0.310000	70.050167
4.100250	0.300000	70.083833
4.099350	0.310000	70.117667
4.099060	0.310000	70.151333
4.100840	0.300000	70.185000
4.101730	0.300000	70.218667
4.101140	0.300000	70.252333
4.099350	0.300000	70.286000
4.099350	0.300000	70.319833
4.099650	0.310000	70.353667
4.099350	0.300000	70.387333
4.099060	0.310000	70.421000
4.099950	0.300000	70.454667
4.099650	0.310000	70.488500
4.099950	0.300000	70.522167
4.099650	0.300000	70.556000
4.099650	0.300000	70.589833
4.102330	0.290000	70.623667
4.099950	0.290000	70.657333
4.100250	0.300000	70.691167
4.099950	0.300000	70.724833
4.100250	0.300000	70.758500
4.099950	0.300000	70.792333
4.099350	0.300000	70.826167
4.099650	0.300000	70.859833
4.099950	0.300000	70.893500
4.100540	0.300000	70.927333
4.101730	0.300000	70.961000
4.099350	0.300000	70.994667
4.099950	0.300000	71.028500
4.100250	0.300000	71.062167
4.099650	0.300000	71.095833
4.099950	0.300000	71.129667
4.100840	0.290000	71.163500
4.099650	0.290000	71.197167
4.099650	0.300000	71.231000
4.099950	0.290000	71.264500
4.100540	0.290000	71.298333
4.100250	0.290000	71.332000
4.099650	0.290000	71.365833
4.099650	0.300000	71.399667
4.100840	0.290000	71.433333
4.101140	0.290000	71.467333
4.099650	0.290000	71.501000
4.099650	0.290000	71.534667
4.099650	0.300000	71.568500
4.099650	0.290000	71.602333
4.099650	0.300000	71.636000
4.099650	0.290000	71.669833
4.100540	0.290000	71.703500
4.097570	0.300000	71.737167
4.102030	0.280000	71.771167
4.099650	0.290000	71.804833
4.099650	0.290000	71.838667
4.099650	0.290000	71.872333
4.100540	0.290000	71.906167
4.099650	0.290000	71.939833
4.099650	0.280000	71.973667
4.099650	0.300000	72.007333
4.102630	0.280000	72.041167
4.099650	0.300000	72.075000
4.099350	0.290000	72.108667
4.103220	0.270000	72.142500
4.099950	0.290000	72.176167
4.099950	0.290000	72.209833
4.099060	0.280000	72.243500
4.099650	0.290000	72.277167
4.095190	0.300000	72.311000
4.099650	0.300000	72.344833
4.099950	0.290000	72.378667
4.099650	0.290000	72.412500
4.100540	0.290000	72.446167
4.099950	0.290000	72.480000
4.099650	0.290000	72.513667
4.099950	0.290000	72.547333
4.103520	0.270000	72.581000
4.099650	0.270000	72.614667
4.099650	0.290000	72.648500
4.100250	0.280000	72.682167
4.099650	0.280000	72.716000
4.100250	0.280000	72.749667
4.100250	0.280000	72.783500
4.100840	0.280000	72.817333
4.099650	0.280000	72.851000
4.099350	0.280000	72.884833
4.100250	0.280000	72.918667
4.099950	0.280000	72.952500
4.099650	0.280000	72.986167
4.100250	0.280000	73.019833
4.099650	0.280000	73.053500
4.099650	0.280000	73.087333
4.101140	0.280000	73.121000
4.099650	0.280000	73.154833
4.101440	0.270000	73.188500
4.099650	0.280000	73.222500
4.101140	0.280000	73.256333
4.099650	0.280000	73.290333
4.099650	0.280000	73.324167
4.099650	0.280000	73.357833
4.097870	0.290000	73.391500
4.099650	0.280000	73.425333
4.102030	0.270000	73.459000
4.099650	0.280000	73.492667
4.101730	0.280000	73.526500
4.101440	0.280000	73.560167
4.101730	0.270000	73.593667
4.102330	0.270000	73.627500
4.099650	0.280000	73.661167
4.099650	0.280000	73.695000
4.099350	0.270000	73.728667
4.098460	0.280000	73.762500
4.102630	0.260000	73.796333
4.099650	0.290000	73.830167
4.097570	0.290000	73.863833
4.098760	0.280000	73.897667
4.099950	0.280000	73.931500
4.098760	0.280000	73.965167
4.099650	0.280000	73.998833
4.095490	0.290000	74.032667
4.099650	0.280000	74.066333
4.099950	0.280000	74.100167
4.099650	0.290000	74.134000
4.099650	0.280000	74.167667
4.099950	0.280000	74.201500
4.099650	0.280000	74.235167
4.100250	0.280000	74.268833
4.099950	0.270000	74.302667
4.099650	0.280000	74.336333
4.100540	0.280000	74.370167
4.099950	0.280000	74.404000
4.099950	0.280000	74.437667
4.101140	0.270000	74.471333
4.099950	0.280000	74.505000
4.099650	0.280000	74.538500
4.099650	0.270000	74.572333
4.099650	0.270000	74.606167
4.099650	0.270000	74.639833
4.099650	0.270000	74.673500
4.100250	0.270000	74.707333
4.099950	0.270000	74.741000
4.099650	0.270000	74.775000
4.099650	0.270000	74.808833
4.099950	0.270000	74.842333
4.099650	0.270000	74.876000
4.099650	0.270000	74.909667
4.101140	0.270000	74.943333
4.099650	0.270000	74.977167
4.099650	0.270000	75.011000
4.099650	0.260000	75.044833
4.099950	0.270000	75.078500
4.099650	0.270000	75.112333
4.099650	0.270000	75.146167
4.099650	0.270000	75.179833
4.099650	0.270000	75.213500
4.099350	0.270000	75.247333
4.102330	0.260000	75.281167
4.099650	0.270000	75.314833
4.099650	0.270000	75.348667
4.099650	0.260000	75.382333
4.099650	0.270000	75.416000
4.099650	0.270000	75.449833
4.099650	0.260000	75.483500
4.103220	0.250000	75.517333
4.099650	0.270000	75.551167
4.099650	0.270000	75.584833
4.099650	0.250000	75.618667
4.099650	0.270000	75.652500
4.099650	0.250000	75.686167
4.099950	0.270000	75.719833
4.099060	0.270000	75.753833
4.099950	0.260000	75.787500
4.099650	0.270000	75.821333
4.098460	0.270000	75.855167
4.103220	0.250000	75.888833
4.099650	0.270000	75.922667
4.103520	0.240000	75.956333
4.100250	0.250000	75.990000
4.099650	0.260000	76.023667
4.099350	0.260000	76.057500
4.099650	0.270000	76.091167
4.099650	0.250000	76.124833
4.100250	0.250000	76.158500
4.100250	0.250000	76.192333
4.099650	0.270000	76.226000
4.099650	0.270000	76.259833
4.099950	0.270000	76.293500
4.099950	0.270000	76.327167
4.100250	0.270000	76.361000
4.100540	0.260000	76.394667
4.101440	0.240000	76.428500
4.100540	0.250000	76.462333
4.100250	0.260000	76.495833
4.101140	0.250000	76.529667
4.101440	0.250000	76.563333
4.099650	0.250000	76.597333
4.100840	0.250000	76.631000
4.100250	0.250000	76.664833
4.100840	0.250000	76.698667
4.100540	0.250000	76.732333
4.099950	0.250000	76.766167
4.098460	0.250000	76.800000
4.100250	0.250000	76.833833
4.100250	0.250000	76.867667
4.099950	0.250000	76.901333
4.099650	0.250000	76.935167
4.100250	0.240000	76.968833
4.099650	0.250000	77.002500
4.100250	0.250000	77.036167
4.101140	0.240000	77.070000
4.100540	0.250000	77.103833
4.100540	0.250000	77.137500
4.100250	0.250000	77.171333
4.099950	0.250000	77.205167
4.101440	0.240000	77.238833
4.100840	0.250000	77.272667
4.100540	0.250000	77.306500
4.099650	0.250000	77.340333
4.099350	0.250000	77.374000
4.099950	0.250000	77.407833
4.101140	0.240000	77.441667
4.100840	0.240000	77.475500
4.099060	0.240000	77.509000
4.101140	0.240000	77.542833
4.099650	0.240000	77.576500
4.099650	0.240000	77.610167
4.100840	0.240000	77.644000
4.100840	0.240000	77.677667
4.099650	0.240000	77.711500
4.100840	0.240000	77.745167
4.099650	0.240000	77.779167
4.101140	0.230000	77.813000
4.099650	0.240000	77.846667
4.100840	0.240000	77.880500
4.099650	0.240000	77.914333
4.099650	0.240000	77.948000
4.099650	0.230000	77.981667
4.099650	0.230000	78.015500
4.100840	0.230000	78.049167
4.100540	0.240000	78.083000
4.101140	0.230000	78.116667
4.099650	0.240000	78.150500
4.099650	0.240000	78.184167
4.099350	0.240000	78.217833
4.100540	0.240000	78.251667
4.099650	0.240000	78.285333
4.101140	0.230000	78.319000
4.100840	0.230000	78.352833
4.099650	0.240000	78.386500
4.102030	0.230000	78.420333
4.099650	0.240000	78.454167
4.101140	0.230000	78.488000
4.103220	0.220000	78.521833
4.099650	0.230000	78.555667
4.101730	0.230000	78.589333
4.101730	0.220000	78.623333
4.101730	0.230000	78.657167
4.099650	0.240000	78.690833
4.099650	0.240000	78.724500
4.099650	0.240000	78.758167
4.102630	0.230000	78.792000
4.099650	0.240000	78.825833
4.099650	0.230000	78.859667
4.102920	0.220000	78.893333
4.099650	0.230000	78.927000
4.099060	0.240000	78.960500
4.099650	0.240000	78.994167
4.099650	0.220000	79.027833
4.099650	0.230000	79.061667
4.099650	0.220000	79.095500
4.099650	0.230000	79.129167
4.099060	0.240000	79.163000
4.099060	0.240000	79.196833
4.099350	0.230000	79.230500
4.099650	0.240000	79.264167
4.099650	0.220000	79.298000
4.099650	0.240000	79.331667
4.099650	0.230000	79.365500
4.099350	0.240000	79.399333
4.099650	0.230000	79.433167
4.099950	0.240000	79.467000
4.099950	0.230000	79.501000
4.099950	0.230000	79.534667
4.099650	0.230000	79.568500
4.099650	0.240000	79.602167
4.099650	0.230000	79.636167
4.099650	0.230000	79.669833
4.099950	0.230000	79.703667
4.099650	0.230000	79.737333
4.099950	0.230000	79.771167
4.099650	0.230000	79.805000
4.099650	0.230000	79.838667
4.100540	0.230000	79.872500
4.100250	0.230000	79.906333
4.099650	0.230000	79.940167
4.099650	0.230000	79.974000
4.100840	0.220000	80.007833
4.099650	0.230000	80.041500
4.101140	0.220000	80.075167
4.099650	0.220000	80.109000
4.099650	0.230000	80.142667
4.099650	0.230000	80.176500
4.100840	0.220000	80.210333
4.100540	0.230000	80.244000
4.096980	0.230000	80.277667
4.100250	0.230000	80.311333
4.099650	0.230000	80.345000
4.100250	0.230000	80.379000
4.099650	0.230000	80.412667
4.099650	0.220000	80.446333
4.099650	0.230000	80.480000
4.099650	0.220000	80.513833
4.099650	0.220000	80.547667
4.099650	0.220000	80.581333
4.099650	0.230000	80.615000
4.099650	0.220000	80.648667
4.099650	0.230000	80.682500
4.099650	0.220000	80.716167
4.096680	0.240000	80.750000
4.099650	0.230000	80.783667
4.099650	0.220000	80.817500
4.103220	0.210000	80.851333
4.099650	0.220000	80.885000
4.098760	0.220000	80.918833
4.099650	0.230000	80.952500
4.099650	0.220000	80.986333
4.097270	0.240000	81.020000
4.103520	0.210000	81.053833
4.099650	0.220000	81.087667
4.095490	0.230000	81.121333
4.099650	0.230000	81.155167
4.102330	0.210000	81.188833
4.099650	0.220000	81.222667
4.102630	0.210000	81.256500
4.103220	0.210000	81.290167
4.099060	0.220000	81.324000
4.103810	0.210000	81.357667
4.098760	0.230000	81.391500
4.099060	0.230000	81.425167
4.098170	0.230000	81.459000
4.099650	0.220000	81.492833
4.099650	0.200000	81.526500
4.104110	0.190000	81.560167
4.099650	0.220000	81.594000
4.097870	0.210000	81.627833
4.095490	0.240000	81.661667
4.099650	0.230000	81.695500
4.103220	0.210000	81.729333
4.104410	0.200000	81.763000
4.099650	0.230000	81.796667
4.102920	0.210000	81.830500
4.099650	0.230000	81.864167
4.099650	0.210000	81.898000
4.099650	0.220000	81.931833
4.099950	0.230000	81.965500
4.099650	0.220000	81.999333
4.099650	0.220000	82.033167
4.099950	0.220000	82.066833
4.099950	0.230000	82.100667
4.100540	0.220000	82.134333
4.100540	0.220000	82.168167
4.099650	0.220000	82.202000
4.099650	0.220000	82.235833
4.100540	0.220000	82.269667
4.099650	0.220000	82.303333
4.099950	0.220000	82.337000
4.101140	0.210000	82.370833
4.099650	0.220000	82.404500
4.099650	0.220000	82.438333
4.099650	0.220000	82.472000
4.100250	0.220000	82.505833
4.099650	0.220000	82.539667
4.100250	0.220000	82.573500
4.100540	0.210000	82.607333
4.099650	0.220000	82.640833
4.099650	0.220000	82.674833
4.099650	0.210000	82.708500
4.099650	0.220000	82.742333
4.099650	0.210000	82.776167
4.099650	0.220000	82.810000
4.101440	0.210000	82.843833
4.101730	0.210000	82.877667
4.100840	0.210000	82.911667
4.099650	0.220000	82.945500
4.099650	0.220000	82.979167
4.099650	0.220000	83.013000
4.101140	0.210000	83.046667
4.102330	0.200000	83.080500
4.099650	0.210000	83.114167
4.101140	0.210000	83.148000
4.101730	0.210000	83.181833
4.099650	0.210000	83.215500
4.099060	0.210000	83.249500
4.097570	0.210000	83.283333
4.099650	0.210000	83.317167
4.098460	0.210000	83.351000
4.097270	0.220000	83.384833
4.099650	0.210000	83.418500
4.099650	0.210000	83.452333
4.100250	0.200000	83.486000
4.099650	0.210000	83.519833
4.099650	0.210000	83.553667
4.099650	0.210000	83.587667
4.099650	0.200000	83.621333
4.099650	0.210000	83.655167
4.098460	0.210000	83.689000
4.103810	0.190000	83.722667
4.099650	0.210000	83.756500
4.104110	0.190000	83.790333
4.099650	0.210000	83.824167
4.098170	0.220000	83.857833
4.099650	0.220000	83.891667
4.099650	0.210000	83.925333
4.099060	0.210000	83.959000
4.099650	0.220000	83.992833
4.099650	0.210000	84.026500
4.099650	0.200000	84.060333
4.099650	0.210000	84.094167
4.099950	0.200000	84.128000
4.099650	0.210000	84.161833
4.099650	0.210000	84.195333
4.104110	0.180000	84.229167
4.099650	0.210000	84.263000
4.099350	0.190000	84.296833
4.099650	0.210000	84.330667
4.097870	0.210000	84.364667
4.099650	0.210000	84.398333
4.100540	0.190000	84.437500
4.099650	0.210000	84.472000
4.099060	0.200000	84.505667
4.098170	0.200000	84.539333
4.099650	0.220000	84.573167
4.100250	0.200000	84.606833
4.099950	0.200000	84.646333
4.100540	0.190000	84.680000
4.099950	0.210000	84.714167
4.100250	0.210000	84.748167
4.099950	0.210000	84.782000
4.099950	0.210000	84.815667
4.100540	0.210000	84.849667
4.099950	0.200000	84.883333
4.100250	0.190000	84.917000
4.100250	0.200000	84.950833
4.098170	0.210000	84.984500
4.100250	0.200000	85.018333
4.100540	0.200000	85.052167
4.100250	0.200000	85.085833
4.099650	0.200000	85.119667
4.100250	0.200000	85.153333
4.100250	0.200000	85.187167
4.099950	0.200000	85.220667
4.098460	0.200000	85.254500
4.099950	0.200000	85.288167
4.099950	0.200000	85.322000
4.100540	0.190000	85.355833
4.099950	0.210000	85.389667
4.100840	0.190000	85.423333
4.100540	0.190000	85.457167
4.100250	0.200000	85.490833
4.099950	0.190000	85.524500
4.099650	0.200000	85.558333
4.100840	0.200000	85.592000
4.099950	0.200000	85.625833
4.100250	0.190000	85.659667
4.099950	0.200000	85.693500
4.099950	0.200000	85.727167
4.099950	0.200000	85.760833
4.099650	0.200000	85.794500
4.100540	0.200000	85.828333
4.098460	0.200000	85.862167
4.099650	0.200000	85.896000
4.099950	0.200000	85.929667
4.100250	0.200000	85.963500
4.100540	0.200000	85.997333
4.098760	0.200000	86.030833
4.100250	0.190000	86.064500
4.099060	0.190000	86.098167
4.100540	0.190000	86.131833
4.099950	0.200000	86.165667
4.100250	0.200000	86.199333
4.101140	0.190000	86.233167
4.099650	0.190000	86.267000
4.101440	0.190000	86.300833
4.098170	0.200000	86.334333
4.100840	0.190000	86.368167
4.099950	0.190000	86.401833
4.099350	0.190000	86.435833
4.099950	0.190000	86.469667
4.101140	0.180000	86.503333
4.099060	0.190000	86.537000
4.100540	0.200000	86.570667
4.099350	0.190000	86.604500
4.099650	0.200000	86.638333
4.098460	0.200000	86.672000
4.100540	0.200000	86.705667
4.100250	0.190000	86.739333
4.100540	0.190000	86.773000
4.100840	0.190000	86.806667
4.100250	0.190000	86.840333
4.100840	0.190000	86.874000
4.100250	0.190000	86.908000
4.100540	0.190000	86.941667
4.100540	0.190000	86.975333
4.100540	0.190000	87.009167
4.099650	0.190000	87.043000
4.099650	0.180000	87.076667
4.100540	0.190000	87.110333
4.098170	0.190000	87.144000
4.101730	0.180000	87.177833
4.099650	0.190000	87.211500
4.099950	0.200000	87.245333
4.097870	0.190000	87.279000
4.099950	0.190000	87.313000
4.100250	0.180000	87.346833
4.099060	0.190000	87.380667
4.100250	0.180000	87.414333
4.101140	0.180000	87.448000
4.100540	0.180000	87.482000
4.098760	0.190000	87.515667
4.100840	0.180000	87.549333
4.099060	0.190000	87.583167
4.099350	0.180000	87.616833
4.100250	0.180000	87.650833
4.101140	0.180000	87.684500
4.101440	0.170000	87.718333
4.098760	0.180000	87.752167
4.099650	0.180000	87.785833
4.099650	0.180000	87.819500
4.098760	0.190000	87.853333
4.101730	0.180000	87.891000
4.098760	0.190000	87.933333
4.100250	0.190000	87.967000
4.100840	0.190000	88.000833
4.098760	0.190000	88.034667
4.099060	0.180000	88.068333
4.101440	0.180000	88.102167
4.100540	0.180000	88.135833
4.099350	0.180000	88.169500
4.099950	0.180000	88.203333
4.101440	0.180000	88.237000
4.099060	0.190000	88.270833
4.099060	0.180000	88.304667
4.100840	0.180000	88.338333
4.099350	0.170000	88.372000
4.103220	0.170000	88.405667
4.099950	0.170000	88.439333
4.099350	0.190000	88.473167
4.098760	0.180000	88.507000
4.098460	0.190000	88.540667
4.099950	0.180000	88.574500
4.100250	0.180000	88.608167
4.099650	0.170000	88.642167
4.100840	0.170000	88.676000
4.101140	0.180000	88.709667
4.099650	0.170000	88.743500
4.097570	0.180000	88.777167
4.099350	0.180000	88.811000
4.099650	0.180000	88.844833
4.099350	0.180000	88.878500
4.099650	0.180000	88.912333
4.099350	0.190000	88.946333
4.100250	0.180000	88.979833
4.101140	0.180000	89.013500
4.099950	0.180000	89.047500
4.099060	0.180000	89.081167
4.100250	0.170000	89.114833
4.100250	0.170000	89.148667
4.100250	0.180000	89.182333
4.099950	0.180000	89.219667
4.099950	0.170000	89.253833
4.099650	0.180000	89.287500
4.099060	0.180000	89.321500
4.100840	0.180000	89.355333
4.100250	0.180000	89.389000
4.098170	0.190000	89.422667
4.099350	0.180000	89.456500
4.100250	0.170000	89.492667
4.099350	0.180000	89.536167
4.098460	0.190000	89.569833
4.102330	0.170000	89.603667
4.101730	0.170000	89.637167
4.099650	0.180000	89.675667
4.101730	0.180000	89.714167
4.099650	0.180000	89.755833
4.099950	0.180000	89.789667
4.099950	0.180000	89.825833
4.100540	0.170000	89.859667
4.099950	0.180000	89.893667
4.099650	0.180000	89.927333
4.100540	0.170000	89.961333
4.100540	0.170000	89.995667
4.099350	0.170000	90.029500
4.100540	0.170000	90.063167
4.100540	0.170000	90.097000
4.098760	0.190000	90.130667
4.099650	0.180000	90.164500
4.100250	0.170000	90.198333
4.101140	0.180000	90.232000
4.101730	0.180000	90.265833
4.099060	0.180000	90.299667
4.099060	0.180000	90.333333
4.100250	0.170000	90.367167
4.099950	0.180000	90.401000
4.099060	0.180000	90.434833
4.099650	0.170000	90.468667
4.099350	0.180000	90.502667
4.099350	0.170000	90.536500
4.100250	0.170000	90.570167
4.099650	0.180000	90.603833
4.102630	0.160000	90.637667
4.099350	0.180000	90.671500
4.100840	0.160000	90.705167
4.101140	0.160000	90.739000
4.100840	0.170000	90.772667
4.102030	0.170000	90.806333
4.099950	0.180000	90.840167
4.102330	0.160000	90.873833
4.097570	0.170000	90.907500
4.101140	0.160000	90.941333
4.099350	0.180000	90.975000
4.099950	0.170000	91.008833
4.098760	0.180000	91.042500
4.102920	0.160000	91.076167
4.099950	0.180000	91.110167
4.098760	0.180000	91.143833
4.099950	0.170000	91.177667
4.099060	0.180000	91.211333
4.099060	0.180000	91.245000
4.099950	0.170000	91.278833
4.101140	0.170000	91.312500
4.099650	0.170000	91.346500
4.101730	0.170000	91.380167
4.098460	0.170000	91.415000
4.101140	0.170000	91.449000
4.100250	0.160000	91.482833
4.101440	0.170000	91.516667
4.101140	0.160000	91.550333
4.098760	0.180000	91.584167
4.101730	0.170000	91.619000
4.100250	0.170000	91.652833
4.101140	0.170000	91.686667
4.099650	0.170000	91.720667
4.101140	0.170000	91.754333
4.098460	0.180000	91.788000
4.099650	0.170000	91.821833
4.100250	0.180000	91.855667
4.102030	0.170000	91.889333
4.099950	0.170000	91.923167
4.101140	0.160000	91.957000
4.100250	0.160000	91.990667
4.099350	0.170000	92.024500
4.101730	0.160000	92.058167
4.100250	0.160000	92.092000
4.097870	0.180000	92.125833
4.099060	0.170000	92.159667
4.096980	0.180000	92.193333
4.099350	0.170000	92.227000
4.100250	0.170000	92.260667
4.099950	0.160000	92.294500
4.099650	0.170000	92.328167
4.099650	0.160000	92.362000
4.099650	0.160000	92.395667
4.098760	0.160000	92.429500
4.099650	0.170000	92.463167
4.099350	0.170000	92.496833
4.099950	0.160000	92.530667
4.098460	0.160000	92.564333
4.102030	0.160000	92.598167
4.099650	0.170000	92.631833
4.099950	0.170000	92.665667
4.099650	0.170000	92.699500
4.102630	0.150000	92.733167
4.099350	0.160000	92.767000
4.100250	0.170000	92.800833
4.102630	0.150000	92.834667
4.099350	0.170000	92.868500
4.098760	0.170000	92.902333
4.103220	0.160000	92.936000
4.099950	0.170000	92.969833
4.099060	0.170000	93.003500
4.097870	0.170000	93.037167
4.100540	0.160000	93.070833
4.100250	0.160000	93.104500
4.099060	0.170000	93.138167
4.100540	0.160000	93.171833
4.098460	0.170000	93.205667
4.099950	0.150000	93.239500
4.100250	0.160000	93.273167
4.098170	0.170000	93.307000
4.099950	0.160000	93.340667
4.099350	0.170000	93.374500
4.098760	0.170000	93.408333
4.101730	0.160000	93.442167
4.099060	0.160000	93.476000
4.099650	0.160000	93.509500
4.099950	0.160000	93.543333
4.098760	0.170000	93.577000
4.099950	0.160000	93.610833
4.099950	0.160000	93.644500
4.099650	0.170000	93.678500
4.098760	0.160000	93.712333
4.099950	0.170000	93.746167
4.099060	0.160000	93.780000
4.101730	0.150000	93.813833
4.101730	0.160000	93.847500
4.100540	0.160000	93.881333
4.102030	0.150000	93.915167
4.099350	0.170000	93.949000
4.099950	0.150000	93.982833
4.100250	0.160000	94.016667
4.099350	0.160000	94.050500
4.100840	0.150000	94.084167
4.099060	0.160000	94.117833
4.100540	0.160000	94.151667
4.098460	0.170000	94.185333
4.100840	0.160000	94.219000
4.098760	0.160000	94.252667
4.101440	0.150000	94.286333
